Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
11.413741,2111,431,,,,,,,,,,256,121.270,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.413786,2112,443,,,,,,,,,,256,121.212,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.413819,2144,455,,,,,,,,,,256,119.403,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.413847,2400,467,,,,,,,,,,256,106.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.413884,2144,479,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.413998,27359,491,,,,,,,,,,294912,10779.341,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414087,2112,503,,,,,,,,,,512,242.424,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414123,2112,515,,,,,,,,,,512,242.424,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414173,2144,527,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414202,2144,539,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414230,2080,551,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414426,51392,563,,,,,,,,,,589824,11476.961,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414572,2176,575,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414612,2176,587,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414646,2176,599,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414678,2144,611,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414706,2112,623,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414762,5024,635,,,,,,,,,,32768,6522.293,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414812,2177,647,,,,,,,,,,512,235.186,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414847,2144,659,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414883,2176,671,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414911,2144,683,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.414938,2112,695,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.415406,51296,711,,,,,,,,,,589824,11498.440,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.415547,2112,723,,,,,,,,,,512,242.424,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.415591,2144,735,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.415626,2112,747,,,,,,,,,,512,242.424,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.415667,2143,759,,,,,,,,,,512,238.917,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.415700,2080,771,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.415875,51711,783,,,,,,,,,,589824,11406.161,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.415997,2112,795,,,,,,,,,,512,242.424,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.416039,2240,807,,,,,,,,,,512,228.571,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.416084,2144,819,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.416114,2112,831,,,,,,,,,,512,242.424,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.416146,2080,843,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.416727,105792,859,,,,,,,,,,1179648,11150.635,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.417026,2431,871,,,,,,,,,,1024,421.226,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.417084,2112,883,,,,,,,,,,1024,484.848,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.417126,2144,895,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.417173,2176,907,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.417203,2112,919,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.417490,339199,931,,,,,,,,,,2359296,6955.492,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418063,2176,943,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418107,2143,955,,,,,,,,,,1024,477.835,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418142,2144,967,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418191,2144,979,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418219,2112,991,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418297,14592,1003,,,,,,,,,,131072,8982.456,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418377,2176,1015,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418417,2175,1027,,,,,,,,,,1024,470.805,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418459,2143,1039,,,,,,,,,,1024,477.835,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418488,2464,1051,,,,,,,,,,1024,415.584,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418518,2080,1063,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.418810,363103,1075,,,,,,,,,,2359296,6497.594,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.419411,2144,1087,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.419462,2176,1099,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.419499,2176,1111,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.419528,2176,1123,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.419569,2080,1135,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.419858,340063,1147,,,,,,,,,,2359296,6937.820,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.420423,2176,1159,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.420475,2208,1171,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.420511,2208,1183,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.420540,2208,1195,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.420587,2113,1207,,,,,,,,,,8,3.786,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.420876,872285,1219,,,,,,,,,,4718592,5409.461,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.421995,2271,1231,,,,,,,,,,2048,901.805,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.422038,2208,1243,,,,,,,,,,2048,927.536,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.422088,2240,1255,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.422117,2240,1267,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.422145,2080,1279,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.422690,1978009,1295,,,,,,,,,,9437184,4771.052,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.424962,2240,1307,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425010,2271,1319,,,,,,,,,,2048,901.805,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425045,2272,1331,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425079,2272,1343,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425108,2144,1355,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425281,46272,1367,,,,,,,,,,524288,11330.567,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425407,2240,1379,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425446,2240,1391,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425485,2368,1403,,,,,,,,,,2048,864.865,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425514,2240,1415,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425543,2080,1427,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.425839,1962873,1439,,,,,,,,,,9437184,4807.842,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.427993,2208,1451,,,,,,,,,,2048,927.536,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.428041,2272,1463,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.428086,2304,1475,,,,,,,,,,2048,888.889,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.428116,2272,1487,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.428144,2144,1499,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.428677,1957017,1515,,,,,,,,,,9437184,4822.229,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.430925,2240,1527,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.430980,2240,1539,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.431022,2240,1551,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.431060,2240,1563,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.431090,2080,1575,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.431398,304383,1587,,,,,,,,,,2048000,6728.365,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.431907,2432,1599,,,,,,,,,,4000,1644.737,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
17.734963,2464,1756,,,,,,,,,,16,6.494,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
17.747402,102112,1946,,,,,,,,,,1204224,11793.168,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,13,[CUDA memcpy HtoD]
17.749128,2432,2009,,,,,,,,,,20736,8526.316,Device,,NVIDIA A100-SXM4-40GB (0),1,85,[CUDA memset]
17.749143,2208,2010,,,,,,,,,,20736,9391.304,Device,,NVIDIA A100-SXM4-40GB (0),1,86,[CUDA memset]
17.749151,2208,2011,,,,,,,,,,20736,9391.304,Device,,NVIDIA A100-SXM4-40GB (0),1,87,[CUDA memset]
17.749183,2240,2012,,,,,,,,,,20736,9257.143,Device,,NVIDIA A100-SXM4-40GB (0),1,88,[CUDA memset]
17.749563,2144,2043,,,,,,,,,,112,52.239,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
17.760902,64991,3720,784,2,1,8,8,1,80,2304,0,,,,,NVIDIA A100-SXM4-40GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
17.790099,64992,3726,784,2,1,8,8,1,80,2304,0,,,,,NVIDIA A100-SXM4-40GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
17.790342,64640,3732,784,2,1,8,8,1,80,2304,0,,,,,NVIDIA A100-SXM4-40GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
17.790597,31072,3738,50,1,1,512,1,1,32,0,0,,,,,NVIDIA A100-SXM4-40GB (0),1,7,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensor4dStruct, float const*, float*)"
17.790682,54208,3740,784,2,1,8,8,1,63,2304,0,,,,,NVIDIA A100-SXM4-40GB (0),1,7,"void explicit_convolve_sgemm<float, int, 1024, 5, 5, 3, 3, 3, 0, false>(int, int, int, float const*, int, float const*, int, float*, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, float const*, float const*)"
17.790995,11264,3758,12,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,7,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791043,7392,3761,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791290,14464,3768,1,1,544,128,1,1,126,18432,0,,,,,NVIDIA A100-SXM4-40GB (0),1,77,ampere_gcgemm_64x32_nt
17.791322,10624,3770,8,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
17.791362,7264,3772,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791385,14463,3779,1,1,544,128,1,1,126,18432,0,,,,,NVIDIA A100-SXM4-40GB (0),1,78,ampere_gcgemm_64x32_nt
17.791400,1344,3783,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791402,10143,3781,8,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
17.791422,13247,3790,1,1,544,128,1,1,126,18432,0,,,,,NVIDIA A100-SXM4-40GB (0),1,77,ampere_gcgemm_64x32_nt
17.791435,1439,3794,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791436,10079,3792,8,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
17.791447,11775,3801,1,1,544,128,1,1,126,18432,0,,,,,NVIDIA A100-SXM4-40GB (0),1,78,ampere_gcgemm_64x32_nt
17.791459,2943,3805,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791462,9087,3803,8,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
17.791471,12383,3812,1,1,544,128,1,1,126,18432,0,,,,,NVIDIA A100-SXM4-40GB (0),1,77,ampere_gcgemm_64x32_nt
17.791483,2911,3816,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791486,10272,3814,8,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
17.791500,13216,3823,1,1,544,128,1,1,126,18432,0,,,,,NVIDIA A100-SXM4-40GB (0),1,78,ampere_gcgemm_64x32_nt
17.791514,4671,3825,8,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
17.791519,7136,3827,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791533,11455,3834,1,1,544,128,1,1,126,18432,0,,,,,NVIDIA A100-SXM4-40GB (0),1,77,ampere_gcgemm_64x32_nt
17.791544,4063,3838,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791548,7999,3836,8,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
17.791556,12543,3845,1,1,544,128,1,1,126,18432,0,,,,,NVIDIA A100-SXM4-40GB (0),1,78,ampere_gcgemm_64x32_nt
17.791569,2943,3849,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791572,9151,3847,8,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
17.791581,12223,3856,1,1,544,128,1,1,126,18432,0,,,,,NVIDIA A100-SXM4-40GB (0),1,77,ampere_gcgemm_64x32_nt
17.791593,2335,3860,1,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
17.791595,10048,3858,8,1,1,512,1,1,64,0,35904,,,,,NVIDIA A100-SXM4-40GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
