Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
11.353968,7712,851,,,,,,,,,,65536,8497.925,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354037,2144,863,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354076,2144,875,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354115,2176,887,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354145,2176,899,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354174,2111,911,,,,,,,,,,8,3.790,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354262,14400,923,,,,,,,,,,131072,9102.222,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354332,2144,935,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354369,2176,947,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354402,2176,959,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354443,2176,971,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354472,2144,983,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354654,51520,995,,,,,,,,,,589824,11448.447,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354792,2177,1007,,,,,,,,,,512,235.186,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354848,2176,1019,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354883,2464,1031,,,,,,,,,,512,207.792,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354911,2176,1043,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.354948,2144,1055,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.355050,24832,1067,,,,,,,,,,262144,10556.701,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.355133,2400,1079,,,,,,,,,,2048,853.333,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.355171,2240,1091,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.355205,2240,1103,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.355242,2208,1115,,,,,,,,,,2048,927.536,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.355271,2112,1127,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.355779,46208,1143,,,,,,,,,,524288,11346.260,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.355933,2240,1155,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.355979,2272,1167,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356016,2271,1179,,,,,,,,,,2048,901.805,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356048,2273,1191,,,,,,,,,,2048,901.012,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356077,2145,1203,,,,,,,,,,8,3.730,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356188,24896,1215,,,,,,,,,,262144,10529.563,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356270,2208,1227,,,,,,,,,,512,231.884,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356306,2175,1239,,,,,,,,,,512,235.402,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356350,2177,1251,,,,,,,,,,512,235.186,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356379,2112,1263,,,,,,,,,,512,242.424,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356407,2080,1275,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356589,51488,1287,,,,,,,,,,589824,11455.562,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356732,2112,1299,,,,,,,,,,512,242.424,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356774,2144,1311,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356815,2144,1323,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356846,2144,1335,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356874,2080,1347,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.356975,24960,1359,,,,,,,,,,262144,10502.564,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357104,2240,1371,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357194,2239,1383,,,,,,,,,,2048,914.694,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357248,2272,1395,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357278,2369,1407,,,,,,,,,,2048,864.500,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357307,2144,1419,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357436,24704,1431,,,,,,,,,,262144,10611.399,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357525,2175,1443,,,,,,,,,,512,235.402,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357563,2176,1455,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357602,2176,1467,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357650,2176,1479,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.357679,2144,1491,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358098,51391,1507,,,,,,,,,,589824,11477.185,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358244,2176,1519,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358285,2144,1531,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358326,2176,1543,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358357,2112,1555,,,,,,,,,,512,242.424,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358386,2080,1567,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358488,24832,1579,,,,,,,,,,262144,10556.701,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358566,2240,1591,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358603,2240,1603,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358664,2208,1615,,,,,,,,,,2048,927.536,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358699,2304,1627,,,,,,,,,,2048,888.889,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358736,2336,1639,,,,,,,,,,8,3.425,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.358871,24896,1651,,,,,,,,,,262144,10529.563,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359034,2176,1663,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359082,2175,1675,,,,,,,,,,512,235.402,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359123,2176,1687,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359153,2176,1699,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359187,2112,1711,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359369,51328,1723,,,,,,,,,,589824,11491.272,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359491,2176,1735,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359538,2176,1747,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359573,2176,1759,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359601,2176,1771,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359645,2144,1783,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359756,24864,1795,,,,,,,,,,262144,10543.115,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359848,2240,1807,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359887,2208,1819,,,,,,,,,,2048,927.536,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359931,2272,1831,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359965,2208,1843,,,,,,,,,,2048,927.536,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.359994,2144,1855,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.360402,45888,1871,,,,,,,,,,524288,11425.384,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.360564,2209,1883,,,,,,,,,,1024,463.558,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.360784,2208,1895,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.360929,2208,1907,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.360964,2208,1919,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.360995,2112,1931,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.361581,369631,1947,,,,,,,,,,2359296,6382.841,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362202,2208,1959,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362258,2176,1971,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362294,2240,1983,,,,,,,,,,1024,457.143,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362332,2336,1995,,,,,,,,,,1024,438.356,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362362,2112,2007,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362650,88928,2019,,,,,,,,,,1048576,11791.292,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362843,2368,2031,,,,,,,,,,4096,1729.730,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362890,2400,2043,,,,,,,,,,4096,1706.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362934,2400,2055,,,,,,,,,,4096,1706.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362965,2368,2067,,,,,,,,,,4096,1729.730,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.362993,2112,2079,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.363282,327230,2091,,,,,,,,,,2097152,6408.801,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.363853,2656,2103,,,,,,,,,,4096,1542.169,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.363897,2400,2115,,,,,,,,,,4096,1706.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.363948,2400,2127,,,,,,,,,,4096,1706.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.363978,2367,2139,,,,,,,,,,4096,1730.460,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.364007,2080,2151,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.364533,88768,2167,,,,,,,,,,1048576,11812.545,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.364736,2176,2179,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.364776,2144,2191,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.364833,2176,2203,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.364863,2176,2215,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.364892,2080,2227,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.365171,339614,2239,,,,,,,,,,2359296,6946.993,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.365759,2175,2251,,,,,,,,,,1024,470.805,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.365808,2209,2263,,,,,,,,,,1024,463.558,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.365851,2208,2275,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.365884,2208,2287,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.365913,2144,2299,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.366189,88960,2311,,,,,,,,,,1048576,11787.050,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.366371,2400,2323,,,,,,,,,,4096,1706.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.366410,2369,2335,,,,,,,,,,4096,1729.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.366452,2368,2347,,,,,,,,,,4096,1729.730,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.366486,2432,2359,,,,,,,,,,4096,1684.211,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.366529,2240,2371,,,,,,,,,,8,3.571,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.367043,88543,2387,,,,,,,,,,1048576,11842.562,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
